Назва морського порту,Рік,Місяць,Портовий оператор,"Причал, номер",Вид вантажу,Напрямок,Обсяг переробленного вантажу,Одиниця виміру
"Морський порт ""Южний""",2014,Травень,ДП «МТП «Южний»,5,Вугілля,Розвантаження,"8,13",тис. тонн
"Морський порт ""Южний""",2014,Травень,ДП «МТП «Южний»,6,Вугілля,Навантаження,"71,33",тис. тонн
"Морський порт ""Южний""",2014,Травень,ДП «МТП «Южний»,7,Вугілля,Навантаження,"71,53",тис. тонн
"Морський порт ""Южний""",2014,Травень,ДП «МТП «Южний»,8,Вугілля,Розвантаження,"68,28",тис. тонн
"Морський порт ""Южний""",2014,Травень,ДП «МТП «Южний»,6,Руда всяка,Навантаження,"719,94",тис. тонн
"Морський порт ""Южний""",2014,Травень,ДП «МТП «Южний»,8,Руда всяка,Навантаження,"38,36",тис. тонн
"Морський порт ""Южний""",2014,Травень,ДП «МТП «Южний»,9,Вугілля,Розвантаження,"82,59",тис. тонн
"Морський порт ""Южний""",2014,Липень,"ТОВ ""ОЛСІДЗ БЛЕК СІ"" ТРО",22,Олія,Навантаження,"17,87",тис. тонн
"Морський порт ""Южний""",2014,Липень,ТОВ РИСОІЛ - ЮГ,22,Олія,Навантаження,16,тис. тонн
"Морський порт ""Южний""",2014,Липень,"ТОВ ""ТЕРМІНАЛ СТИВІДОРІНГ І К""",5,Нафтопродукти,Розвантаження,"26,67",тис. тонн
"Морський порт ""Южний""",2014,Липень,ТОВ «БОРІВАЖ»,34,Хлібні - всього,Навантаження,"47,5",тис. тонн
"Морський порт ""Южний""",2014,Липень,ТОВ «БОРІВАЖ»,34,Інші сипучі вантажі,Навантаження,"51,5",тис. тонн
"Морський порт ""Южний""",2014,Липень,ТОВ «ДЕЛЬТА ВІЛМАР СНД»,4,Олія,Навантаження,"19,3",тис. тонн
"Морський порт ""Южний""",2014,Липень,ПАТ «ОПЗ»,4,Хімічні (наливні),Навантаження,"8,96",тис. тонн
"Морський порт ""Южний""",2014,Липень,ПАТ «ОПЗ»,3,Хімічні (наливні),Навантаження,"220,13",тис. тонн
"Морський порт ""Южний""",2014,Липень,ПАТ «ОПЗ»,2,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"43,88",тис. тонн
"Морський порт ""Южний""",2014,Липень,ТОВ «ТІС-МІНДОБРИВА»,17,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"61,51",тис. тонн
"Морський порт ""Южний""",2014,Липень,ТОВ «ТІС-МІНДОБРИВА»,17,Інші сипучі вантажі,Навантаження,"5,02",тис. тонн
"Морський порт ""Южний""",2014,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,15,Інші сипучі вантажі,Навантаження,"5,63",тис. тонн
"Морський порт ""Южний""",2014,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,16,Хлібні - всього,Навантаження,"515,89",тис. тонн
"Морський порт ""Южний""",2014,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,18,Руда всяка,Навантаження,"541,87",тис. тонн
"Морський порт ""Южний""",2014,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,18,Вугілля,Навантаження,"32,59",тис. тонн
"Морський порт ""Южний""",2014,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,19,Вугілля,Навантаження,"184,03",тис. тонн
"Морський порт ""Южний""",2014,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,19,Руда всяка,Навантаження,"696,06",тис. тонн
"Морський порт ""Южний""",2014,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,20,Інші сипучі вантажі,Розвантаження,"30,5",тис. тонн
"Морський порт ""Южний""",2014,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Інші сипучі вантажі,Розвантаження,"74,5",тис. тонн
"Морський порт ""Южний""",2014,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Інші сипучі вантажі,Навантаження,"12,1",тис. тонн
"Морський порт ""Южний""",2014,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Вугілля,Розвантаження,"75,38",тис. тонн
"Морський порт ""Южний""",2014,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Контейнери (тис. тонн),Розвантаження,"7,71",тис. тонн
"Морський порт ""Южний""",2014,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Контейнери (тис. тонн),Навантаження,"6,31",тис. тонн
"Морський порт ""Южний""",2014,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Контейнери (тис. тонн),Навантаження,"11,12",тис. тонн
"Морський порт ""Южний""",2014,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Контейнери (тис. тонн),Розвантаження,"7,12",тис. тонн
"Морський порт ""Южний""",2014,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Інші сипучі вантажі,Навантаження,"6,32",тис. тонн
"Морський порт ""Южний""",2014,Липень,ДП «МТП «Южний»,5,Руда всяка,Навантаження,"247,25",тис. тонн
"Морський порт ""Южний""",2014,Липень,ДП «МТП «Южний»,5,Вугілля,Навантаження,"75,85",тис. тонн
"Морський порт ""Южний""",2014,Липень,ДП «МТП «Южний»,5,Вугілля,Розвантаження,"26,65",тис. тонн
"Морський порт ""Южний""",2014,Липень,ДП «МТП «Южний»,6,Руда всяка,Навантаження,"386,21",тис. тонн
"Морський порт ""Южний""",2014,Липень,ДП «МТП «Южний»,8,Вугілля,Розвантаження,"56,1",тис. тонн
"Морський порт ""Южний""",2014,Липень,ДП «МТП «Южний»,8,Вугілля,Навантаження,"10,5",тис. тонн
"Морський порт ""Южний""",2014,Липень,ДП «МТП «Южний»,9,Вугілля,Розвантаження,"101,15",тис. тонн
"Морський порт ""Южний""",2014,Березень,"ТОВ ""ОЛСІДЗ БЛЕК СІ"" ТРО",22,Олія,Навантаження,"54,89",тис. тонн
"Морський порт ""Южний""",2014,Березень,ТОВ РИСОІЛ - ЮГ,22,Олія,Навантаження,"60,5",тис. тонн
"Морський порт ""Южний""",2014,Березень,"ТОВ ""ТЕРМІНАЛ СТИВІДОРІНГ І К""",5,Нафтопродукти,Розвантаження,"13,83",тис. тонн
"Морський порт ""Южний""",2014,Березень,"ТОВ ""ТЕРМІНАЛ СТИВІДОРІНГ І К""",5,Нафтопродукти,Навантаження,"92,56",тис. тонн
"Морський порт ""Южний""",2014,Березень,ТОВ «БОРІВАЖ»,34,Хлібні - всього,Навантаження,"168,02",тис. тонн
"Морський порт ""Южний""",2014,Березень,ТОВ «ДЕЛЬТА ВІЛМАР СНД»,4,Олія,Розвантаження,"5,96",тис. тонн
"Морський порт ""Южний""",2014,Березень,ТОВ «ДЕЛЬТА ВІЛМАР СНД»,4,Олія,Навантаження,"13,6",тис. тонн
"Морський порт ""Южний""",2014,Березень,ПАТ «ОПЗ»,4,Хімічні (наливні),Навантаження,"13,83",тис. тонн
"Морський порт ""Южний""",2014,Березень,ПАТ «ОПЗ»,3,Хімічні (наливні),Навантаження,"329,27",тис. тонн
"Морський порт ""Южний""",2014,Березень,ПАТ «ОПЗ»,1,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"16,9",тис. тонн
"Морський порт ""Южний""",2014,Березень,ПАТ «ОПЗ»,2,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"83,02",тис. тонн
"Морський порт ""Южний""",2014,Березень,ТОВ «ТІС-МІНДОБРИВА»,17,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"137,81",тис. тонн
"Морський порт ""Южний""",2014,Березень,ТОВ «ТІС-МІНДОБРИВА»,17,Інші сипучі вантажі,Навантаження,"10,05",тис. тонн
"Морський порт ""Южний""",2014,Березень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,16,Хлібні - всього,Навантаження,"525,05",тис. тонн
"Морський порт ""Южний""",2014,Березень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,18,Руда всяка,Навантаження,"538,18",тис. тонн
"Морський порт ""Южний""",2014,Березень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,19,Руда всяка,Навантаження,"254,58",тис. тонн
"Морський порт ""Южний""",2014,Березень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,19,Вугілля,Навантаження,"196,33",тис. тонн
"Морський порт ""Южний""",2014,Березень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,20,Вугілля,Навантаження,55,тис. тонн
"Морський порт ""Южний""",2014,Березень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,20,Руда всяка,Розвантаження,11,тис. тонн
"Морський порт ""Южний""",2014,Березень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,20,Чорні метали - всього,Навантаження,"2,72",тис. тонн
"Морський порт ""Южний""",2014,Березень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Чорні метали - всього,Навантаження,"13,25",тис. тонн
"Морський порт ""Южний""",2014,Березень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Вугілля,Розвантаження,"140,12",тис. тонн
"Морський порт ""Южний""",2014,Березень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Інші сипучі вантажі,Навантаження,"0,32",тис. тонн
"Морський порт ""Южний""",2014,Березень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Контейнери (тис. тонн),Розвантаження,"19,49",тис. тонн
"Морський порт ""Южний""",2014,Березень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Контейнери (тис. тонн),Навантаження,"30,22",тис. тонн
"Морський порт ""Южний""",2014,Березень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Контейнери (тис. тонн),Навантаження,"3,75",тис. тонн
"Морський порт ""Южний""",2014,Березень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Контейнери (тис. тонн),Розвантаження,"5,95",тис. тонн
"Морський порт ""Южний""",2014,Березень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Чорні метали - всього,Навантаження,"12,82",тис. тонн
"Морський порт ""Южний""",2014,Березень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,20,Кокс,Навантаження,"41,56",тис. тонн
"Морський порт ""Южний""",2014,Березень,ДП «МТП «Южний»,5,Руда всяка,Навантаження,"490,19",тис. тонн
"Морський порт ""Южний""",2014,Березень,ДП «МТП «Южний»,5,Вугілля,Розвантаження,"29,88",тис. тонн
"Морський порт ""Южний""",2014,Березень,ДП «МТП «Южний»,6,Руда всяка,Навантаження,"628,33",тис. тонн
"Морський порт ""Южний""",2014,Березень,ДП «МТП «Южний»,6,Вугілля,Навантаження,103,тис. тонн
"Морський порт ""Южний""",2014,Березень,ДП «МТП «Южний»,7,Руда всяка,Навантаження,"114,05",тис. тонн
"Морський порт ""Южний""",2014,Березень,ДП «МТП «Южний»,8,Вугілля,Розвантаження,"116,05",тис. тонн
"Морський порт ""Южний""",2014,Березень,ДП «МТП «Южний»,8,Руда всяка,Навантаження,"7,37",тис. тонн
"Морський порт ""Южний""",2014,Березень,ДП «МТП «Южний»,9,Вугілля,Розвантаження,"161,27",тис. тонн
"Морський порт ""Южний""",2014,Квітень,"ТОВ ""ОЛСІДЗ БЛЕК СІ"" ТРО",22,Олія,Навантаження,"25,1",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ТОВ РИСОІЛ - ЮГ,22,Олія,Навантаження,16,тис. тонн
"Морський порт ""Южний""",2014,Квітень,"ТОВ ""ТЕРМІНАЛ СТИВІДОРІНГ І К""",5,Нафтопродукти,Навантаження,"34,82",тис. тонн
"Морський порт ""Южний""",2014,Квітень,"ТОВ ""ТЕРМІНАЛ СТИВІДОРІНГ І К""",5,Нафтопродукти,Розвантаження,"17,39",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ТОВ «БОРІВАЖ»,34,Хлібні - всього,Навантаження,"132,95",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ТОВ «ДЕЛЬТА ВІЛМАР СНД»,4,Олія,Навантаження,"35,95",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ПАТ «ОПЗ»,4,Хімічні (наливні),Навантаження,"13,79",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ПАТ «ОПЗ»,3,Хімічні (наливні),Навантаження,"295,72",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ПАТ «ОПЗ»,1,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"9,7",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ПАТ «ОПЗ»,2,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"32,5",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ТОВ «ТІС-МІНДОБРИВА»,17,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"107,09",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ТОВ «ТІС-МІНДОБРИВА»,17,Хлібні - всього,Навантаження,"22,69",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,16,Хлібні - всього,Навантаження,"421,15",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,15,Інші сипучі вантажі,Навантаження,"11,25",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,18,Руда всяка,Навантаження,"594,46",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,18,Вугілля,Навантаження,"16,5",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,19,Вугілля,Навантаження,"148,5",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,19,Руда всяка,Навантаження,"304,96",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,20,Кокс,Навантаження,44,тис. тонн
"Морський порт ""Южний""",2014,Квітень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,20,Чорні метали - всього,Навантаження,"3,48",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Чорні метали - всього,Навантаження,"7,38",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Вугілля,Розвантаження,"74,01",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Інші сипучі вантажі,Навантаження,"14,37",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Контейнери (тис. тонн),Розвантаження,"4,57",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Контейнери (тис. тонн),Навантаження,"14,76",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Контейнери (тис. тонн),Навантаження,"16,6",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Контейнери (тис. тонн),Розвантаження,"15,14",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Інші сипучі вантажі,Навантаження,"4,85",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Чорні метали - всього,Навантаження,"10,71",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ДП «МТП «Южний»,5,Руда всяка,Навантаження,"436,3",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ДП «МТП «Южний»,6,Руда всяка,Навантаження,"610,1",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ДП «МТП «Южний»,6,Вугілля,Розвантаження,"13,68",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ДП «МТП «Южний»,7,Руда всяка,Навантаження,"29,15",тис. тонн
"Морський порт ""Южний""",2014,Квітень,ДП «МТП «Южний»,9,Вугілля,Розвантаження,"102,29",тис. тонн
"Морський порт ""Южний""",2014,Січень,"ТОВ ""ОЛСІДЗ БЛЕК СІ"" ТРО",22,Олія,Навантаження,"13,95",тис. тонн
"Морський порт ""Южний""",2014,Січень,ТОВ РИСОІЛ - ЮГ,22,Олія,Навантаження,"8,45",тис. тонн
"Морський порт ""Южний""",2014,Січень,"ТОВ ""ТЕРМІНАЛ СТИВІДОРІНГ І К""",5,Нафтопродукти,Навантаження,"79,85",тис. тонн
"Морський порт ""Южний""",2014,Січень,ТОВ «БОРІВАЖ»,34,Хлібні - всього,Навантаження,"161,35",тис. тонн
"Морський порт ""Южний""",2014,Січень,ДП «СІ САЙД»,29,Інші сипучі вантажі,Навантаження,"2,6",тис. тонн
"Морський порт ""Южний""",2014,Січень,ТОВ «ДЕЛЬТА ВІЛМАР СНД»,4,Олія,Навантаження,"2,95",тис. тонн
"Морський порт ""Южний""",2014,Січень,ПАТ «ОПЗ»,4,Хімічні (наливні),Навантаження,"15,05",тис. тонн
"Морський порт ""Южний""",2014,Січень,ПАТ «ОПЗ»,3,Хімічні (наливні),Навантаження,"263,01",тис. тонн
"Морський порт ""Южний""",2014,Січень,ПАТ «ОПЗ»,1,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"24,75",тис. тонн
"Морський порт ""Южний""",2014,Січень,ПАТ «ОПЗ»,2,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"60,09",тис. тонн
"Морський порт ""Южний""",2014,Січень,ТОВ «ТІС-МІНДОБРИВА»,17,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"133,58",тис. тонн
"Морський порт ""Южний""",2014,Січень,ТОВ «ТІС-МІНДОБРИВА»,17,Хлібні - всього,Навантаження,"52,59",тис. тонн
"Морський порт ""Южний""",2014,Січень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,16,Хлібні - всього,Навантаження,"532,5",тис. тонн
"Морський порт ""Южний""",2014,Січень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,15,Інші сипучі вантажі,Навантаження,"3,96",тис. тонн
"Морський порт ""Южний""",2014,Січень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,18,Руда всяка,Навантаження,"476,87",тис. тонн
"Морський порт ""Южний""",2014,Січень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,18,Кокс,Навантаження,"24,41",тис. тонн
"Морський порт ""Южний""",2014,Січень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,19,Вугілля,Навантаження,"32,36",тис. тонн
"Морський порт ""Южний""",2014,Січень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,19,Руда всяка,Навантаження,"151,86",тис. тонн
"Морський порт ""Южний""",2014,Січень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,20,Кокс,Навантаження,"94,14",тис. тонн
"Морський порт ""Южний""",2014,Січень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Вугілля,Розвантаження,"24,3",тис. тонн
"Морський порт ""Южний""",2014,Січень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Чорні метали - всього,Навантаження,"23,91",тис. тонн
"Морський порт ""Южний""",2014,Січень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Контейнери (тис. тонн),Розвантаження,"5,81",тис. тонн
"Морський порт ""Южний""",2014,Січень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Контейнери (тис. тонн),Навантаження,"6,99",тис. тонн
"Морський порт ""Южний""",2014,Січень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Контейнери (тис. тонн),Навантаження,"17,19",тис. тонн
"Морський порт ""Южний""",2014,Січень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Контейнери (тис. тонн),Розвантаження,"17,03",тис. тонн
"Морський порт ""Южний""",2014,Січень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Чорні метали - всього,Навантаження,"5,64",тис. тонн
"Морський порт ""Южний""",2014,Січень,ДП «МТП «Южний»,5,Руда всяка,Навантаження,"511,34",тис. тонн
"Морський порт ""Южний""",2014,Січень,ДП «МТП «Южний»,6,Руда всяка,Навантаження,"301,52",тис. тонн
"Морський порт ""Южний""",2014,Січень,ДП «МТП «Южний»,7,Руда всяка,Навантаження,"66,78",тис. тонн
"Морський порт ""Южний""",2014,Січень,ДП «МТП «Южний»,7,Вугілля,Навантаження,"5,06",тис. тонн
"Морський порт ""Южний""",2014,Лютий,"ТОВ ""ОЛСІДЗ БЛЕК СІ"" ТРО",22,Олія,Навантаження,"16,3",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ТОВ РИСОІЛ - ЮГ,22,Олія,Навантаження,"16,5",тис. тонн
"Морський порт ""Южний""",2014,Лютий,"ТОВ ""ТЕРМІНАЛ СТИВІДОРІНГ І К""",5,Нафтопродукти,Розвантаження,"6,7",тис. тонн
"Морський порт ""Южний""",2014,Лютий,"ТОВ ""ТЕРМІНАЛ СТИВІДОРІНГ І К""",5,Нафтопродукти,Навантаження,"77,56",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ТОВ «БОРІВАЖ»,34,Хлібні - всього,Навантаження,"117,66",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ТОВ «ДЕЛЬТА ВІЛМАР СНД»,4,Олія,Навантаження,10,тис. тонн
"Морський порт ""Южний""",2014,Лютий,ТОВ «ДЕЛЬТА ВІЛМАР СНД»,4,Олія,Розвантаження,"29,82",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ПАТ «ОПЗ»,4,Хімічні (наливні),Навантаження,"14,62",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ПАТ «ОПЗ»,3,Хімічні (наливні),Навантаження,"252,6",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ПАТ «ОПЗ»,1,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"8,74",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ПАТ «ОПЗ»,2,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"111,09",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ТОВ «ТІС-МІНДОБРИВА»,17,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"72,98",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ТОВ «ТІС-МІНДОБРИВА»,17,Хлібні - всього,Навантаження,"76,55",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,16,Хлібні - всього,Навантаження,"544,52",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,18,Руда всяка,Навантаження,"490,28",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,19,Руда всяка,Навантаження,389,тис. тонн
"Морський порт ""Южний""",2014,Лютий,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,19,Вугілля,Навантаження,"51,5",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,20,Вугілля,Навантаження,"148,08",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Вугілля,Розвантаження,"40,01",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Чорні метали - всього,Навантаження,"81,51",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Контейнери (тис. тонн),Розвантаження,"4,56",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Контейнери (тис. тонн),Навантаження,"2,73",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Контейнери (тис. тонн),Навантаження,"25,17",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Контейнери (тис. тонн),Розвантаження,"20,69",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Чорні метали - всього,Навантаження,"14,95",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,20,Кокс,Навантаження,"32,94",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ДП «МТП «Южний»,5,Руда всяка,Навантаження,"465,03",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ДП «МТП «Южний»,6,Руда всяка,Навантаження,"554,03",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ДП «МТП «Южний»,6,Вугілля,Навантаження,"16,5",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ДП «МТП «Южний»,7,Руда всяка,Навантаження,92,тис. тонн
"Морський порт ""Южний""",2014,Лютий,ДП «МТП «Южний»,8,Руда всяка,Навантаження,"15,75",тис. тонн
"Морський порт ""Южний""",2014,Лютий,ДП «МТП «Южний»,8,Чорні метали - всього,Навантаження,"17,57",тис. тонн
"Морський порт ""Южний""",2014,Червень,"ТОВ ""ОЛСІДЗ БЛЕК СІ"" ТРО",22,Олія,Навантаження,"39,06",тис. тонн
"Морський порт ""Южний""",2014,Червень,ТОВ РИСОІЛ - ЮГ,22,Олія,Навантаження,"14,04",тис. тонн
"Морський порт ""Южний""",2014,Червень,"ТОВ ""ТЕРМІНАЛ СТИВІДОРІНГ І К""",5,Нафтопродукти,Розвантаження,"26,49",тис. тонн
"Морський порт ""Южний""",2014,Червень,ТОВ «БОРІВАЖ»,34,Хлібні - всього,Навантаження,"47,38",тис. тонн
"Морський порт ""Южний""",2014,Червень,ТОВ «ДЕЛЬТА ВІЛМАР СНД»,4,Олія,Навантаження,"22,2",тис. тонн
"Морський порт ""Южний""",2014,Червень,ПАТ «ОПЗ»,4,Хімічні (наливні),Навантаження,"17,22",тис. тонн
"Морський порт ""Южний""",2014,Червень,ПАТ «ОПЗ»,3,Хімічні (наливні),Навантаження,"202,01",тис. тонн
"Морський порт ""Южний""",2014,Червень,ПАТ «ОПЗ»,2,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"49,74",тис. тонн
"Морський порт ""Южний""",2014,Червень,ТОВ «ТІС-МІНДОБРИВА»,17,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"157,02",тис. тонн
"Морський порт ""Южний""",2014,Червень,ТОВ «ТІС-МІНДОБРИВА»,17,Інші сипучі вантажі,Навантаження,"5,05",тис. тонн
"Морський порт ""Южний""",2014,Червень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,15,Інші сипучі вантажі,Навантаження,"2,95",тис. тонн
"Морський порт ""Южний""",2014,Червень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,16,Хлібні - всього,Навантаження,"264,44",тис. тонн
"Морський порт ""Южний""",2014,Червень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,18,Руда всяка,Навантаження,"483,56",тис. тонн
