Назва морського порту,Рік,Місяць,Портовий оператор,"Причал, номер",Вид вантажу,Напрямок,Обсяг переробленного вантажу,Одиниця виміру
Ізмаїльський морський порт,2013,Липень,ДП «Ізмаїльський МТП»,24,Вугілля,Навантаження,4,тис. тонн
Ізмаїльський морський порт,2013,Липень,ДП «Ізмаїльський МТП»,25,Інші тарно-штучні вантажі,Навантаження,"0,504",тис. тонн
Ізмаїльський морський порт,2013,Липень,ДП «Ізмаїльський МТП»,25,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"3,011",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,4,Чорні метали - всього,Навантаження,"3,182",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,5,Чорні метали - всього,Навантаження,"1,104",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,5,Хім. та мін. добрива (тарно-штучні),Навантаження,"5,953",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,6,Вугілля,Навантаження,"5,334",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,7,Чорні метали - всього,Навантаження,"1,493",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,7,Інші тарно-штучні вантажі,Розвантаження,"0,786",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,7,Інші сипучі вантажі,Навантаження,"3,598",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,7,Будівельні,Навантаження,"2,53",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,8,Чорні метали - всього,Навантаження,"2,829",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,8,Інші тарно-штучні вантажі,Розвантаження,"1,464",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,12,Чорні метали - всього,Навантаження,"1,214",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,12,Вугілля,Навантаження,"8,801",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,13,Вугілля,Навантаження,"4,427",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,16,Кокс,Навантаження,"1,95",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,16,Вугілля,Навантаження,"11,455",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,17,Вугілля,Навантаження,"17,27",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,18,Руда всяка,Навантаження,"35,345",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,19,Руда всяка,Навантаження,"8,829",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,19,Вугілля,Навантаження,"5,591",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,20,Руда всяка,Навантаження,"2,435",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,20,Вугілля,Навантаження,"5,552",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,21,Вугілля,Навантаження,"11,6",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,22,Руда всяка,Навантаження,"19,667",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,22,Кокс,Навантаження,"1,4",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,22,Чорні метали - всього,Навантаження,"2,389",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,22,Вугілля,Навантаження,"14,459",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,23,Руда всяка,Навантаження,"8,321",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,23,Чорні метали - всього,Навантаження,"1,481",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,23,Вугілля,Навантаження,"0,64",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,24,Чорні метали - всього,Навантаження,"0,845",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,24,Вугілля,Навантаження,"5,195",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,25,Чорні метали - всього,Навантаження,"1,739",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,26,Інші тарно-штучні вантажі,Навантаження,"0,63",тис. тонн
Ізмаїльський морський порт,2013,Серпень,ДП «Ізмаїльський МТП»,26,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"1,18",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,1,Будівельні,Навантаження,106,тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,2,Інші тарно-штучні вантажі,Навантаження,"1,5",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,2,Хлібні - всього,Навантаження,"10,4",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,3,Будівельні,Навантаження,"24,3",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,3,Чорні метали - всього,Навантаження,"19,7",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,4,Чорні метали - всього,Навантаження,58,тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,5,Олія,Навантаження,5,тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,5,Хлібні - всього,Навантаження,"15,4",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,6,Олія,Навантаження,"7,2",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,7,Чорні метали - всього,Навантаження,134,тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,8,Будівельні,Навантаження,"74,7",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,9,Будівельні,Навантаження,"48,1",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,9,Руда всяка,Розвантаження,10,тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,10,Чорні метали - всього,Навантаження,"195,9",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,11,Вугілля,Розвантаження,"47,9",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,12,Вугілля,Розвантаження,16,тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,13,Кокс,Розвантаження,"14,8",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,13,Вугілля,Розвантаження,"10,5",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,14,Кокс,Розвантаження,"26,6",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,14,Вугілля,Навантаження,"131,4",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,15,Кокс,Розвантаження,"4,9",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,15,Чорні метали - всього,Навантаження,6,тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,15,Вугілля,Розвантаження,"8,9",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,16,Чорні метали - всього,Навантаження,"118,1",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,16,Контейнери (тис. тонн),Навантаження,"4,5",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,16,Руда всяка,Розвантаження,2,тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,17,Чорні метали - всього,Навантаження,"97,6",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,17,Контейнери (тис. тонн),Навантаження,"0,5",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,18,Контейнери (тис. тонн),Навантаження,"7,3",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,18,Інші тарно-штучні вантажі,Навантаження,"2,1",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,18,Чорні метали - всього,Навантаження,"32,1",тис. тонн
Маріупольський морський порт,2013,Серпень,ДП «Маріупольський МТП»,18,Хлібні - всього,Навантаження,"6,6",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,1,Будівельні,Навантаження,"94,7",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,2,Чорні метали - всього,Навантаження,"18,7",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,2,Інші сипучі вантажі,Навантаження,"8,8",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,3,Будівельні,Навантаження,"25,4",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,3,Чорні метали - всього,Навантаження,20,тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,3,Інші тарно-штучні вантажі,Навантаження,"0,5",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,4,Чорні метали - всього,Навантаження,"36,4",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,4,Інші тарно-штучні вантажі,Навантаження,"0,2",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,5,Хлібні - всього,Навантаження,"17,9",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,7,Чорні метали - всього,Навантаження,"117,3",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,8,Будівельні,Навантаження,"103,3",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,9,Будівельні,Навантаження,"40,8",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,10,Чорні метали - всього,Навантаження,"196,7",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,11,Вугілля,Розвантаження,"24,2",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,12,Вугілля,Розвантаження,"58,6",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,13,Кокс,Розвантаження,5,тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,13,Вугілля,Розвантаження,"8,1",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,14,Кокс,Розвантаження,"9,2",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,14,Вугілля,Розвантаження,"146,3",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,15,Кокс,Розвантаження,"9,4",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,15,Інші тарно-штучні вантажі,Навантаження,"0,2",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,15,Чорні метали - всього,Навантаження,"16,5",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,16,Чорні метали - всього,Навантаження,"119,9",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,16,Руда всяка,Розвантаження,4,тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,16,Вугілля,Розвантаження,"5,1",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,17,Чорні метали - всього,Навантаження,"98,5",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,17,Контейнери (тис. тонн),Навантаження,"10,6",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,18,Контейнери (тис. тонн),Навантаження,"2,6",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,18,Інші тарно-штучні вантажі,Навантаження,"0,2",тис. тонн
Маріупольський морський порт,2013,Липень,ДП «Маріупольський МТП»,18,Чорні метали - всього,Навантаження,"107,1",тис. тонн
"Морський порт ""Южний""",2013,Липень,"ТОВ ""ОЛСІДЗ БЛЕК СІ"" ТРО",22,Олія,Навантаження,"7,95",тис. тонн
"Морський порт ""Южний""",2013,Липень,ТОВ «БОРІВАЖ»,34,Хлібні - всього,Навантаження,"134,1",тис. тонн
"Морський порт ""Южний""",2013,Липень,ТОВ «ДЕЛЬТА ВІЛМАР СНД»,4,Олія,Розвантаження,"13,1",тис. тонн
"Морський порт ""Южний""",2013,Липень,ПАТ «ОПЗ»,4,Хімічні (наливні),Навантаження,"17,6",тис. тонн
"Морський порт ""Южний""",2013,Липень,ПАТ «ОПЗ»,3,Хімічні (наливні),Навантаження,"271,46",тис. тонн
"Морський порт ""Южний""",2013,Липень,ПАТ «ОПЗ»,1,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"35,49",тис. тонн
"Морський порт ""Южний""",2013,Липень,ПАТ «ОПЗ»,2,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"115,74",тис. тонн
"Морський порт ""Южний""",2013,Липень,ТОВ «ТІС-МІНДОБРИВА»,17,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"152,62",тис. тонн
"Морський порт ""Южний""",2013,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,16,Хлібні - всього,Навантаження,"295,19",тис. тонн
"Морський порт ""Южний""",2013,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,18,Руда всяка,Навантаження,"439,69",тис. тонн
"Морський порт ""Южний""",2013,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,19,Руда всяка,Навантаження,"460,16",тис. тонн
"Морський порт ""Южний""",2013,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,19,Вугілля,Навантаження,"12,3",тис. тонн
"Морський порт ""Южний""",2013,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,20,Вугілля,Навантаження,"79,43",тис. тонн
"Морський порт ""Южний""",2013,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,20,Кокс,Навантаження,"30,7",тис. тонн
"Морський порт ""Южний""",2013,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Вугілля,Розвантаження,"189,51",тис. тонн
"Морський порт ""Южний""",2013,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Інші сипучі вантажі,Розвантаження,"111,89",тис. тонн
"Морський порт ""Южний""",2013,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Інші сипучі вантажі,Навантаження,"3,01",тис. тонн
"Морський порт ""Южний""",2013,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Чорні метали - всього,Навантаження,"12,88",тис. тонн
"Морський порт ""Южний""",2013,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Контейнери (тис. тонн),Навантаження,"43,06",тис. тонн
"Морський порт ""Южний""",2013,Липень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Контейнери (тис. тонн),Розвантаження,"19,08",тис. тонн
"Морський порт ""Южний""",2013,Липень,"ТОВ ""ТЕРМІНАЛ СТИВІДОРІНГ І К""",5,Нафтопродукти,Розвантаження,"5,1",тис. тонн
"Морський порт ""Южний""",2013,Липень,ДП «МТП «Южний»,5,Руда всяка,Навантаження,"451,43",тис. тонн
"Морський порт ""Южний""",2013,Липень,ДП «МТП «Южний»,6,Руда всяка,Навантаження,"469,87",тис. тонн
"Морський порт ""Южний""",2013,Липень,ДП «МТП «Южний»,6,Вугілля,Навантаження,"35,2",тис. тонн
"Морський порт ""Южний""",2013,Липень,ДП «МТП «Южний»,7,Вугілля,Навантаження,"25,26",тис. тонн
"Морський порт ""Южний""",2013,Липень,ДП «МТП «Южний»,8,Вугілля,Розвантаження,"49,73",тис. тонн
"Морський порт ""Южний""",2013,Липень,ДП «МТП «Южний»,9,Вугілля,Розвантаження,"42,3",тис. тонн
"Морський порт ""Южний""",2013,Липень,ДП «МТП «Южний»,38,Будівельні,Розвантаження,"0,95",тис. тонн
"Морський порт ""Южний""",2013,Серпень,ДП «МТП «Южний»,5,Руда всяка,Навантаження,"487,43",тис. тонн
"Морський порт ""Южний""",2013,Серпень,ДП «МТП «Южний»,6,Руда всяка,Навантаження,"332,47",тис. тонн
"Морський порт ""Южний""",2013,Серпень,ДП «МТП «Южний»,6,Вугілля,Навантаження,"74,42",тис. тонн
"Морський порт ""Южний""",2013,Серпень,ДП «МТП «Южний»,7,Вугілля,Навантаження,"121,26",тис. тонн
"Морський порт ""Южний""",2013,Серпень,ДП «МТП «Южний»,8,Вугілля,Розвантаження,"57,49",тис. тонн
"Морський порт ""Южний""",2013,Серпень,ДП «МТП «Южний»,9,Вугілля,Розвантаження,"80,85",тис. тонн
"Морський порт ""Южний""",2013,Серпень,ДП «МТП «Южний»,38,Будівельні,Розвантаження,"3,5",тис. тонн
"Морський порт ""Южний""",2013,Серпень,ПАТ «ОПЗ»,3,Хімічні (наливні),Навантаження,"323,9",тис. тонн
"Морський порт ""Южний""",2013,Серпень,ПАТ «ОПЗ»,4,Хімічні (наливні),Навантаження,"25,09",тис. тонн
"Морський порт ""Южний""",2013,Серпень,ПАТ «ОПЗ»,2,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"109,75",тис. тонн
"Морський порт ""Южний""",2013,Серпень,ТОВ «ДЕЛЬТА ВІЛМАР СНД»,4,Олія,Навантаження,20,тис. тонн
"Морський порт ""Южний""",2013,Серпень,ТОВ «ДЕЛЬТА ВІЛМАР СНД»,4,Олія,Розвантаження,"35,99",тис. тонн
"Морський порт ""Южний""",2013,Серпень,ТОВ «ТІС-МІНДОБРИВА»,17,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"79,04",тис. тонн
"Морський порт ""Южний""",2013,Серпень,ТОВ «БОРІВАЖ»,34,Хлібні - всього,Навантаження,"191,71",тис. тонн
"Морський порт ""Южний""",2013,Серпень,"ТОВ ""ТЕРМІНАЛ СТИВІДОРІНГ І К""",5,Нафтопродукти,Розвантаження,"4,9",тис. тонн
"Морський порт ""Южний""",2013,Серпень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,16,Хлібні - всього,Навантаження,"352,17",тис. тонн
"Морський порт ""Южний""",2013,Серпень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,18,Руда всяка,Навантаження,"507,39",тис. тонн
"Морський порт ""Южний""",2013,Серпень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,19,Руда всяка,Навантаження,"473,32",тис. тонн
"Морський порт ""Южний""",2013,Серпень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,19,Вугілля,Навантаження,"87,87",тис. тонн
"Морський порт ""Южний""",2013,Серпень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,19,Кокс,Навантаження,"30,7",тис. тонн
"Морський порт ""Южний""",2013,Серпень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,20,Вугілля,Навантаження,"30,7",тис. тонн
"Морський порт ""Южний""",2013,Серпень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Вугілля,Розвантаження,"74,87",тис. тонн
"Морський порт ""Южний""",2013,Серпень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Чорні метали - всього,Навантаження,"1,59",тис. тонн
"Морський порт ""Южний""",2013,Серпень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Контейнери (тис. тонн),Навантаження,"36,25",тис. тонн
"Морський порт ""Южний""",2013,Серпень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Контейнери (тис. тонн),Розвантаження,"16,01",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ДП «МТП «Южний»,5,Руда всяка,Навантаження,"396,47",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ДП «МТП «Южний»,5,Вугілля,Навантаження,"41,8",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ДП «МТП «Южний»,6,Вугілля,Навантаження,"30,25",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ДП «МТП «Южний»,6,Руда всяка,Навантаження,"473,78",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ДП «МТП «Южний»,7,Руда всяка,Навантаження,"7,5",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ДП «МТП «Южний»,7,Вугілля,Навантаження,"50,57",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ДП «МТП «Южний»,8,Вугілля,Розвантаження,"50,74",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ДП «МТП «Южний»,9,Вугілля,Розвантаження,"57,82",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ПАТ «ОПЗ»,4,Хімічні (наливні),Навантаження,"10,05",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ПАТ «ОПЗ»,3,Хімічні (наливні),Навантаження,"227,02",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ПАТ «ОПЗ»,1,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"2,75",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ПАТ «ОПЗ»,2,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"42,65",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ТОВ «ДЕЛЬТА ВІЛМАР СНД»,4,Олія,Навантаження,"11,2",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ТОВ «ДЕЛЬТА ВІЛМАР СНД»,4,Олія,Розвантаження,"39,79",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ТОВ «ТІС-МІНДОБРИВА»,17,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"63,5",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ТОВ «ТІС-МІНДОБРИВА»,17,Інші сипучі вантажі,Навантаження,"3,21",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ТОВ «ТІС-МІНДОБРИВА»,17,Хлібні - всього,Навантаження,13,тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ТОВ «БОРІВАЖ»,34,Хлібні - всього,Навантаження,"226,29",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,"ТОВ ""ТЕРМІНАЛ СТИВІДОРІНГ І К""",5,Нафтопродукти,Розвантаження,"2,64",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ДП «СІ САЙД»,29,Хлібні - всього,Навантаження,"4,95",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,"ТОВ ""ОЛСІДЗ БЛЕК СІ"" ТРО",22,Олія,Навантаження,"23,5",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,16,Хлібні - всього,Навантаження,"583,1",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,18,Руда всяка,Навантаження,"416,11",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,19,Руда всяка,Навантаження,"278,41",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,19,Вугілля,Навантаження,"85,52",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,20,Руда всяка,Навантаження,"4,5",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,20,Кокс,Навантаження,44,тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Вугілля,Розвантаження,"191,06",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Чорні метали - всього,Навантаження,"29,41",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Контейнери (тис. тонн),Навантаження,"8,69",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,21,Контейнери (тис. тонн),Розвантаження,"6,6",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Контейнери (тис. тонн),Розвантаження,"18,99",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Контейнери (тис. тонн),Навантаження,"23,55",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Чорні метали - всього,Навантаження,"4,85",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,22,Інші сипучі вантажі,Навантаження,"6,01",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,15,Інші сипучі вантажі,Навантаження,"6,69",тис. тонн
"Морський порт ""Южний""",2013,Жовтень,ТОВ з ІІ «ТРАНСІНВЕСТСЕРВІС»,19,Вугілля,Розвантаження,"0,06",тис. тонн
"Морський порт ""Южний""",2013,Листопад,ДП «МТП «Южний»,5,Руда всяка,Навантаження,"563,04",тис. тонн
"Морський порт ""Южний""",2013,Листопад,ДП «МТП «Южний»,6,Руда всяка,Навантаження,"695,11",тис. тонн
"Морський порт ""Южний""",2013,Листопад,ДП «МТП «Южний»,9,Вугілля,Розвантаження,"27,93",тис. тонн
"Морський порт ""Южний""",2013,Листопад,ПАТ «ОПЗ»,3,Хімічні (наливні),Навантаження,"242,71",тис. тонн
"Морський порт ""Южний""",2013,Листопад,ПАТ «ОПЗ»,4,Хімічні (наливні),Навантаження,"15,71",тис. тонн
"Морський порт ""Южний""",2013,Листопад,ПАТ «ОПЗ»,1,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"34,98",тис. тонн
"Морський порт ""Южний""",2013,Листопад,ПАТ «ОПЗ»,2,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"96,27",тис. тонн
"Морський порт ""Южний""",2013,Листопад,ТОВ «ДЕЛЬТА ВІЛМАР СНД»,4,Олія,Навантаження,"11,55",тис. тонн
"Морський порт ""Южний""",2013,Листопад,ТОВ «ДЕЛЬТА ВІЛМАР СНД»,4,Олія,Розвантаження,"6,9",тис. тонн
"Морський порт ""Южний""",2013,Листопад,ТОВ «ТІС-МІНДОБРИВА»,17,"Хімічні, мінеральні добрива (сипучі)",Навантаження,"152,82",тис. тонн
"Морський порт ""Южний""",2013,Листопад,ТОВ «ТІС-МІНДОБРИВА»,17,Хлібні - всього,Навантаження,"140,37",тис. тонн
"Морський порт ""Южний""",2013,Листопад,ТОВ «ТІС-МІНДОБРИВА»,17,Інші сипучі вантажі,Навантаження,"6,81",тис. тонн
