Назва морського порту,Рік,Місяць,Портовий оператор,"Причал, номер",Вид вантажу,Напрямок,Обсяг переробленного вантажу,Одиниця виміру
Одеський морський порт,2015,Березень,"Тов ""Бруклін-Київ""",43,Хлiбнi - з них:   зерно,Навантаження,"263,779",тис. тонн
Одеський морський порт,2015,Березень,"Тов ""Бруклін-Київ""",43,Iншi сипучi вантажi,Навантаження,"4,689",тис. тонн
Одеський морський порт,2015,Березень,"Тов ""Бруклін-Київ""",43,Чорнi метали -металопрокат,Навантаження,"4,037",тис. тонн
Одеський морський порт,2015,Березень,"Тов ""Бруклін-Київ""",44,Хлiбнi - з них:   зерно,Навантаження,"17,65",тис. тонн
Одеський морський порт,2015,Березень,"Тов ""Бруклін-Київ""",45,Хлiбнi - з них:   зерно,Навантаження,"44,48",тис. тонн
Одеський морський порт,2015,Березень,"Тов ""Бруклін-Київ""",46,Руда всяка,Навантаження,"10,605",тис. тонн
Одеський морський порт,2015,Березень,"Тов ""Бруклін-Київ""",46,Хлiбнi - з них:   зерно,Навантаження,"1,302",тис. тонн
Одеський морський порт,2015,Березень,"Тов ""Бруклін-Київ""",46,Чорнi метали -металопрокат,Навантаження,"43,088",тис. тонн
Одеський морський порт,2015,Березень,"Тов ""Бруклін-Київ""",47,Хлiбнi - з них:   зерно,Навантаження,"146,742",тис. тонн
Одеський морський порт,2015,Березень,"Тов ""Бруклін-Київ""",47,Чорнi метали -металопрокат,Навантаження,"1,248",тис. тонн
Одеський морський порт,2015,Березень,"Тов ""Бруклін-Київ""",46,Iншi сипучi вантажi,Розвантаження,"1,056",тис. тонн
Одеський морський порт,2015,Березень,"Тов ""УНСК""",10,Чорнi метали -металопрокат,Навантаження,"4,674",тис. тонн
Одеський морський порт,2015,Березень,"Тов ""УНСК""",14,Чорнi метали -металопрокат,Навантаження,"10,143",тис. тонн
Одеський морський порт,2015,Березень,"Тов ""УНСК""",14,Чорнi метали -брухт,Навантаження,"2,3",тис. тонн
Одеський морський порт,2015,Березень,"Тов ""УНСК""",26,Чорнi метали -металопрокат,Навантаження,"0,384",тис. тонн
Одеський морський порт,2015,Березень,"Тов ""Олімпекс-Купе""",3,Чорнi метали -брухт,Навантаження,"8,58",тис. тонн
Одеський морський порт,2015,Березень,"Тов ""Олімпекс-Купе""",4,Хлiбнi - з них:   зерно,Навантаження,"94,526",тис. тонн
Одеський морський порт,2015,Березень,"Тов ""Олімпекс-Купе""",4,Iншi сипучi вантажi,Навантаження,"21,449",тис. тонн
Одеський морський порт,2015,Березень,"Тов ""Олімпекс-Купе""",7,Чорнi метали -металопрокат,Навантаження,"1,281",тис. тонн
Одеський морський порт,2015,Березень,"ПП ""Портосан""",23,Хлiбнi - з них:   зерно,Навантаження,"27,266",тис. тонн
Одеський морський порт,2015,Березень,"ПП ""Портосан""",23,Iншi сипучi вантажi,Навантаження,"10,744",тис. тонн
Одеський морський порт,2015,Березень,"ПрАТ ""Сінтез Ойл"" (бункер з авто)",24,Нафтопродукти,Навантаження,"0,011",тис. тонн
Одеський морський порт,2015,Березень,"ПрАТ ""Сінтез Ойл""",2н,Нафтопродукти,Навантаження,"32,318",тис. тонн
Одеський морський порт,2015,Березень,"ПрАТ ""Сінтез Ойл""",4н,Нафтопродукти,Навантаження,"0,937",тис. тонн
Одеський морський порт,2015,Березень,"ПрАТ ""Сінтез Ойл""",4н,Хiмiчнi,Навантаження,"40,733",тис. тонн
Одеський морський порт,2015,Березень,"ПрАТ ""Сінтез Ойл""",5н,Нафтопродукти,Навантаження,"69,656",тис. тонн
Одеський морський порт,2015,Березень,"ПрАТ ""Сінтез Ойл""",5н,Нафтопродукти,Розвантаження,"30,1",тис. тонн
Одеський морський порт,2015,Березень,ДП ОМТП/ОФ ДП АМПУ(Нафторайон),1н,Нафтопродукти,Навантаження,"210,353",тис. тонн
Одеський морський порт,2015,Березень,ДП ОМТП/ОФ ДП АМПУ(Нафторайон),7н,Хiмiчнi,Навантаження,"54,909",тис. тонн
Одеський морський порт,2015,Травень,"ДП ""ГПК-Україна""",2,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Навантаження,"168,899",тис. тонн
Одеський морський порт,2015,Травень,"ДП ""ГПК-Україна""",2,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Розвантаження,"115,951",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Трексім""",10 з,Чорнi метали -брухт,Навантаження,"2,684",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""ОППК",37,Олiя,Розвантаження,"5,386",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Бруклін-Київ-порт""",42,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Навантаження,"84,145",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Бруклін-Київ-порт""",42,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Розвантаження,"42,849",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Металзюкрейн""",10,Чорнi метали -металопрокат,Навантаження,"3,43",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Металзюкрейн""",13,Чорнi метали -металопрокат,Навантаження,"14,193",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Металзюкрейн""",25,Чорнi метали -металопрокат,Навантаження,"0,461",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Металзюкрейн""",26,Чорнi метали -металопрокат,Навантаження,"3,717",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Металзюкрейн""",4,Руда всяка,Навантаження,"0,203",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Металзюкрейн""",7,Руда всяка,Навантаження,"33,025",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Металзюкрейн""",7,Чорнi метали -металопрокат,Навантаження,"123,837",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Металзюкрейн""",8,Чорнi метали -металопрокат,Навантаження,"47,088",тис. тонн
Одеський морський порт,2015,Травень,Холодильник,21,Iншi тарно-штучнi вантажi,Розвантаження,"3,001",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Новолог""",10,Чорнi метали -металопрокат,Навантаження,"18,273",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Новолог""",12,Будiвельнi,Навантаження,"53,213",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Новолог""",13,Чорнi метали - чавун,Навантаження,"9,212",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Новолог""",13,Чорнi метали -металопрокат,Навантаження,"80,649",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Новолог""",22,Чорнi метали -металопрокат,Навантаження,"4,553",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Новолог""",25,Чорнi метали -металопрокат,Навантаження,"5,529",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Новолог""",26,Чорнi метали -металопрокат,Навантаження,"5,897",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Новолог""",8,Чорнi метали -металопрокат,Навантаження,"0,41",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Новолог""",9,Чорнi метали -металопрокат,Навантаження,"6,395",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Новотех-термінал""",13,Чорнi метали -металопрокат,Навантаження,"0,136",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Новотех-термінал""",22,Чорнi метали -металопрокат,Навантаження,"4,508",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Новотех-термінал""",25,Хлiбнi - з них:   зерно,Навантаження,"10,432",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Новотех-термінал""",25,Чорнi метали -металопрокат,Навантаження,"68,677",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Новотех-термінал""",25,Iншi тарно-штучнi вантажi,Навантаження,"5,738",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Новотех-термінал""",26,Чорнi метали -металопрокат,Навантаження,"26,485",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Бруклін-Київ""",26,Чорнi метали -металопрокат,Навантаження,"1,56",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Бруклін-Київ""",38,Хiмiчнi та мiнеральнi добрива,Навантаження,"0,014",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Бруклін-Київ""",42,Хлiбнi - з них:   зерно,Навантаження,"30,278",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Бруклін-Київ""",43,Руда всяка,Навантаження,"10,845",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Бруклін-Київ""",43,Хлiбнi - з них:   зерно,Навантаження,"150,806",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Бруклін-Київ""",43,Iншi сипучi вантажi,Навантаження,"4,964",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Бруклін-Київ""",43,Чорнi метали -металопрокат,Навантаження,"5,805",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Бруклін-Київ""",44,Хлiбнi - з них:   зерно,Навантаження,"18,438",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Бруклін-Київ""",45,Хлiбнi - з них:   зерно,Навантаження,"89,392",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Бруклін-Київ""",46,Хлiбнi - з них:   зерно,Навантаження,"58,799",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Бруклін-Київ""",46,Чорнi метали -металопрокат,Навантаження,"78,154",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Бруклін-Київ""",47,Хлiбнi - з них:   зерно,Навантаження,"96,977",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""УНСК""",14,Чорнi метали -металопрокат,Навантаження,"1,557",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""УНСК""",25,Чорнi метали -металопрокат,Навантаження,"0,44",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""УНСК""",26,Чорнi метали -металопрокат,Навантаження,"10,816",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""УНСК""",8,Iншi тарно-штучнi вантажi,Навантаження,"0,549",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Олімпекс-Купе""",3,Чорнi метали -брухт,Навантаження,"12,909",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Олімпекс-Купе""",4,Руда всяка,Навантаження,"22,363",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Олімпекс-Купе""",4,Хлiбнi - з них:   зерно,Навантаження,"150,227",тис. тонн
Одеський морський порт,2015,Травень,"Тов ""Олімпекс-Купе""",4,Iншi сипучi вантажi,Навантаження,"3,035",тис. тонн
Одеський морський порт,2015,Травень,"ПП ""Портосан""",23,Хлiбнi - з них:   зерно,Навантаження,"9,52",тис. тонн
Одеський морський порт,2015,Травень,"ПП ""Портосан""",23,Iншi сипучi вантажi,Навантаження,"17,22",тис. тонн
Одеський морський порт,2015,Травень,"ПрАТ ""Сінтез Ойл"" (бункер з авто)",24,Нафтопродукти,Навантаження,"0,004",тис. тонн
Одеський морський порт,2015,Травень,"ПрАТ ""Сінтез Ойл""",2н,Нафтопродукти,Навантаження,"108,739",тис. тонн
Одеський морський порт,2015,Травень,"ПрАТ ""Сінтез Ойл""",4н,Нафтопродукти,Навантаження,"0,72",тис. тонн
Одеський морський порт,2015,Травень,"ПрАТ ""Сінтез Ойл""",4н,Хiмiчнi,Навантаження,"35,344",тис. тонн
Одеський морський порт,2015,Травень,"ПрАТ ""Сінтез Ойл""",5н,Нафтопродукти,Навантаження,"0,301",тис. тонн
Одеський морський порт,2015,Травень,"ПрАТ ""Сінтез Ойл""",5н,Нафтопродукти,Розвантаження,"57,878",тис. тонн
Одеський морський порт,2015,Травень,ДП ОМТП/ОФ ДП АМПУ(Нафторайон),7н,Хiмiчнi,Навантаження,"44,9",тис. тонн
Одеський морський порт,2015,Червень,"ДП ""ГПК-Україна""",2,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Навантаження,"170,986",тис. тонн
Одеський морський порт,2015,Червень,"ДП ""ГПК-Україна""",2,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Розвантаження,"105,948",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Трексім""",10 з,Чорнi метали -брухт,Навантаження,"5,289",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Бруклін-Київ-порт""",42,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Навантаження,"65,999",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Бруклін-Київ-порт""",42,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Розвантаження,"41,936",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Металзюкрейн""",10,Чорнi метали -металопрокат,Навантаження,"4,214",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Металзюкрейн""",12,Чорнi метали -металопрокат,Навантаження,"14,822",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Металзюкрейн""",26,Чорнi метали -металопрокат,Навантаження,"2,482",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Металзюкрейн""",7,Руда всяка,Навантаження,"33,232",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Металзюкрейн""",7,Чорнi метали -металопрокат,Навантаження,"126,69",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Металзюкрейн""",8,Руда всяка,Навантаження,"11,343",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Металзюкрейн""",8,Чорнi метали -металопрокат,Навантаження,"63,462",тис. тонн
Одеський морський порт,2015,Червень,Холодильник,21,Хiмiчнi та мiнеральнi добрива,Розвантаження,"1,623",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Новолог""",10,Чорнi метали -металопрокат,Навантаження,"15,093",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Новолог""",12,Будiвельнi,Навантаження,"27,007",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Новолог""",12,Чорнi метали -металопрокат,Навантаження,"35,462",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Новолог""",13,Чорнi метали - чавун,Навантаження,"31,626",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Новолог""",13,Чорнi метали -металопрокат,Навантаження,"34,734",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Новолог""",14,Чорнi метали -металопрокат,Навантаження,"7,886",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Новолог""",7,Чорнi метали -металопрокат,Навантаження,"3,659",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Новолог""",8,Чорнi метали -металопрокат,Навантаження,"1,389",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Новолог""",9,Чорнi метали -металопрокат,Навантаження,"9,328",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Новолог""",12,Iншi тарно-штучнi вантажi,Розвантаження,"0,001",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Новотех-термінал""",14,Чорнi метали -металопрокат,Навантаження,"1,234",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Новотех-термінал""",22,Чорнi метали -металопрокат,Навантаження,"11,511",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Новотех-термінал""",25,Чорнi метали -металопрокат,Навантаження,"13,878",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Новотех-термінал""",26,Чорнi метали -металопрокат,Навантаження,"51,38",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Бруклін-Київ""",38,Чорнi метали -металопрокат,Навантаження,"13,031",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Бруклін-Київ""",42,Хлiбнi - з них:   зерно,Навантаження,"40,893",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Бруклін-Київ""",43,Руда всяка,Навантаження,"9,027",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Бруклін-Київ""",43,Хлiбнi - з них:   зерно,Навантаження,"53,299",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Бруклін-Київ""",43,Чорнi метали -металопрокат,Навантаження,"15,897",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Бруклін-Київ""",44,Хлiбнi - з них:   зерно,Навантаження,"21,367",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Бруклін-Київ""",45,Хлiбнi - з них:   зерно,Навантаження,"60,441",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Бруклін-Київ""",46,Хлiбнi - з них:   зерно,Навантаження,"22,9",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Бруклін-Київ""",46,Чорнi метали -металопрокат,Навантаження,"76,105",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Бруклін-Київ""",47,Хлiбнi - з них:   зерно,Навантаження,"111,873",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Бруклін-Київ""",47,Чорнi метали -металопрокат,Навантаження,"20,049",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""УНСК""",14,Чорнi метали -металопрокат,Навантаження,"25,153",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""УНСК""",14,Чорнi метали -брухт,Навантаження,"4,009",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""УНСК""",26,Чорнi метали -металопрокат,Навантаження,"7,278",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""УНСК""",14,Чорнi метали -металопрокат,Розвантаження,"3,071",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Олімпекс-Купе""",3,Чорнi метали -брухт,Навантаження,"11,493",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Олімпекс-Купе""",4,Хлiбнi - з них:   зерно,Навантаження,"167,057",тис. тонн
Одеський морський порт,2015,Червень,"Тов ""Олімпекс-Купе""",4,Iншi сипучi вантажi,Навантаження,"46,193",тис. тонн
Одеський морський порт,2015,Червень,"ПП ""Портосан""",23,Хлiбнi - з них:   зерно,Навантаження,"24,116",тис. тонн
Одеський морський порт,2015,Червень,"ПП ""Портосан""",23,Iншi сипучi вантажi,Навантаження,"16,5",тис. тонн
Одеський морський порт,2015,Червень,"ПрАТ ""Сінтез Ойл"" (бункер з авто)",24,Нафтопродукти,Навантаження,"0,007",тис. тонн
Одеський морський порт,2015,Червень,"ПрАТ ""Сінтез Ойл""",2н,Нафтопродукти,Навантаження,"5,292",тис. тонн
Одеський морський порт,2015,Червень,"ПрАТ ""Сінтез Ойл""",4н,Нафтопродукти,Навантаження,"4,003",тис. тонн
Одеський морський порт,2015,Червень,"ПрАТ ""Сінтез Ойл""",4н,Хiмiчнi,Навантаження,"31,714",тис. тонн
Одеський морський порт,2015,Червень,"ПрАТ ""Сінтез Ойл""",5н,Нафтопродукти,Навантаження,"31,2",тис. тонн
Одеський морський порт,2015,Червень,"ПрАТ ""Сінтез Ойл""",5н,Нафтопродукти,Розвантаження,"35,451",тис. тонн
Одеський морський порт,2015,Червень,ДП ОМТП/ОФ ДП АМПУ(Нафторайон),1н,Нафтопродукти,Навантаження,"66,63",тис. тонн
Одеський морський порт,2015,Червень,ДП ОМТП/ОФ ДП АМПУ(Нафторайон),7н,Хiмiчнi,Навантаження,"45,312",тис. тонн
Одеський морський порт,2015,Липень,"ДП ""ГПК-Україна""",2,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Навантаження,"162,187",тис. тонн
Одеський морський порт,2015,Липень,"ДП ""ГПК-Україна""",2,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Розвантаження,"131,317",тис. тонн
Одеський морський порт,2015,Липень,"ДП ""Пріста-Ойл""",5,Олiя,Навантаження,3,тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Трексім""",10 з,Чорнi метали -брухт,Навантаження,"2,576",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""ОППК",37,Олiя,Розвантаження,"14,955",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Бруклін-Київ-порт""",42,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Навантаження,"64,845",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Бруклін-Київ-порт""",42,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Розвантаження,"35,44",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Металзюкрейн""",26,Чорнi метали -металопрокат,Навантаження,"2,109",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Металзюкрейн""",7,Чорнi метали -металопрокат,Навантаження,"94,53",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Металзюкрейн""",7,Iншi тарно-штучнi вантажi,Навантаження,"3,871",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Металзюкрейн""",8,Чорнi метали -металопрокат,Навантаження,"19,922",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Металзюкрейн""",7,Автотехнiка та сiльгосптехнiка,Розвантаження,"0,361",тис. тонн
Одеський морський порт,2015,Липень,Холодильник,21,Iншi тарно-штучнi вантажi,Розвантаження,"3,002",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Новолог""",10,Чорнi метали -металопрокат,Навантаження,"20,975",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Новолог""",12,Будiвельнi,Навантаження,"27,129",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Новолог""",12,Чорнi метали -металопрокат,Навантаження,"11,954",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Новолог""",13,Чорнi метали - чавун,Навантаження,"45,478",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Новолог""",13,Чорнi метали -металопрокат,Навантаження,"22,902",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Новолог""",26,Чорнi метали -металопрокат,Навантаження,"3,027",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Новолог""",7,Чорнi метали -металопрокат,Навантаження,"4,007",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Новолог""",8,Чорнi метали -металопрокат,Навантаження,"2,124",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Новолог""",9,Чорнi метали -металопрокат,Навантаження,"12,614",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Новолог""",10,Чорнi метали -металопрокат,Розвантаження,"0,538",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Новолог""",9,Iншi тарно-штучнi вантажi,Розвантаження,"3,598",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Новотех-термінал""",22,Чорнi метали -металопрокат,Навантаження,"13,098",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Новотех-термінал""",25,Хлiбнi - з них:   зерно,Навантаження,"39,042",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Новотех-термінал""",25,Чорнi метали -металопрокат,Навантаження,"11,701",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Новотех-термінал""",25,Iншi тарно-штучнi вантажi,Навантаження,"6,141",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Новотех-термінал""",26,Чорнi метали -металопрокат,Навантаження,"47,628",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Бруклін-Київ""",38,Чорнi метали -металопрокат,Навантаження,"1,053",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Бруклін-Київ""",38,Хiмiчнi та мiнеральнi добрива,Навантаження,"2,734",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Бруклін-Київ""",42,Хлiбнi - з них:   зерно,Навантаження,"37,43",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Бруклін-Київ""",43,Хлiбнi - з них:   зерно,Навантаження,"158,866",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Бруклін-Київ""",43,Iншi сипучi вантажi,Навантаження,"114,307",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Бруклін-Київ""",44,Хлiбнi - з них:   зерно,Навантаження,"9,433",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Бруклін-Київ""",45,Хлiбнi - з них:   зерно,Навантаження,"43,763",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Бруклін-Київ""",46,Чорнi метали -металопрокат,Навантаження,"31,961",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Бруклін-Київ""",47,Хлiбнi - з них:   зерно,Навантаження,"87,498",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""УНСК""",14,Лiснi вантажi,Навантаження,"1,844",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""УНСК""",14,Чорнi метали -металопрокат,Навантаження,"6,824",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""УНСК""",26,Чорнi метали -металопрокат,Навантаження,"0,221",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""УНСК""",38,Чорнi метали -металопрокат,Навантаження,"0,062",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""УНСК""",14,Чорнi метали -металопрокат,Розвантаження,"0,495",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Олімпекс-Купе""",3,Чорнi метали -брухт,Навантаження,"2,792",тис. тонн
Одеський морський порт,2015,Липень,"Тов ""Олімпекс-Купе""",4,Хлiбнi - з них:   зерно,Навантаження,"288,642",тис. тонн
Одеський морський порт,2015,Липень,"ПП ""Портосан""",23,Хлiбнi - з них:   зерно,Навантаження,"40,61",тис. тонн
Одеський морський порт,2015,Липень,"ПП ""Портосан""",23,Iншi сипучi вантажi,Навантаження,"11,618",тис. тонн
Одеський морський порт,2015,Липень,"ПрАТ ""Сінтез Ойл""",2н,Нафтопродукти,Навантаження,"14,489",тис. тонн
Одеський морський порт,2015,Липень,"ПрАТ ""Сінтез Ойл""",4н,Хiмiчнi,Навантаження,"29,855",тис. тонн
Одеський морський порт,2015,Липень,"ПрАТ ""Сінтез Ойл""",5н,Нафтопродукти,Навантаження,"32,804",тис. тонн
Одеський морський порт,2015,Липень,ДП ОМТП/ОФ ДП АМПУ(Нафторайон),7н,Хiмiчнi,Навантаження,"51,699",тис. тонн
Одеський морський порт,2015,Квітень,"ДП ""ГПК-Україна""",2,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Навантаження,"198,567",тис. тонн
Одеський морський порт,2015,Квітень,"ДП ""ГПК-Україна""",3,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Навантаження,"0,69",тис. тонн
Одеський морський порт,2015,Квітень,"ДП ""ГПК-Україна""",2,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Розвантаження,"114,34",тис. тонн
Одеський морський порт,2015,Квітень,"ДП ""ГПК-Україна""",3,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Розвантаження,"0,506",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Трексім""",10 з,Чорнi метали -брухт,Навантаження,"5,639",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""ОППК",37,Олiя,Розвантаження, ,тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Бруклін-Київ-порт""",42,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Навантаження,"49,619",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Бруклін-Київ-порт""",42,Контейнери мiжнародного класу з вантажем i порожнi  (т-бруто),Розвантаження,"19,613",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Металзюкрейн""",10,Чорнi метали -металопрокат,Навантаження,"5,246",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Металзюкрейн""",13,Чорнi метали -металопрокат,Навантаження,"32,652",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Металзюкрейн""",26,Чорнi метали -металопрокат,Навантаження,"9,215",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Металзюкрейн""",7,Руда всяка,Навантаження,"44,435",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Металзюкрейн""",7,Чорнi метали -металопрокат,Навантаження,"103,693",тис. тонн
Одеський морський порт,2015,Квітень,"Тов ""Металзюкрейн""",8,Руда всяка,Навантаження,"11,364",тис. тонн
